DATE,Y,YM,M,W,D,YMW,Rain_inches,Wind_Direct,Temp_Atmo,Temp_RawWW,Temp_EffW,WFLow_MDG,Elect_Use_kWh,USD_per_MG,TSS_ER,TSS_EP,TSS_EE,TSS_LOAD_EE,TSS_Removal_lbPday,BOD5_ER,BOD5_EP,BOD5_EE,BOD5_LOAD_EE,BOD5_Remov_lbPday,NH3_ER,NH3_EE,NH3_LOAD_EE,NH3_Remov_lbPday,FECAL_EE,pH_ER,pH_EE,DO_EE,SO2_resid_EE,Cl2_Resid1,Cl2_Resid2,Comments,Sludge_RecyledPlusDeH2O_galx1000,Sludge_WASTED_gal,Sludge_PRIMARY_gal,TSS_EOD1,TSS_EOD2,TSS_EODRS,SettlePercent_HRS_30min_OD1,SettlePercent_HRS_30min_OD2,SVI_Avge_OD2,Vsperc_EOD1,Vsperc_EOD2,Vsperc_ODRS,SlugdeAge_OD1_2,SludgeAge_7dayAVG,FoodtoMass_OD1_2,FoodToMass_7dayAVG,Height_in_OD1,Height_in_OD2,AMPS_OD1,AMPS_OD2,DO_OD1_AM,DO_OD1_PM,DO_OD1_AVG,DO_OD2_AM,DO_OD2_PM,DO_OD2_AVG,NH3_OD1_AM,NH3_OD1_PM,NH3_OD2_AM,NH3_OD2_PM,NH3_OD2_AVG
8/26/10,2010,20108,8,5,,201085,0,NE,87,85,86,2.699,7360,144.7466667,359,74,5.5,123.8,7960.113,256,,2,45,5719.572,25,0.35,7.9,555.0687,20,7.4,6.5,5.9,0,2.691666667,2.3,GB                                       ,1011,30218,11250,2880,3070,7820,40,35,126.4477018,,,,,10.93957765,,0.302604292,19,18.5,80.5,83.5,0.2,0.9,0.55,0.1,0.9,0.5,3.2,1.6,3.6,1.6,2.5
8/27/10,2010,20108,8,5,,201085,0,NE,87,85,85,2.651,6880,137.8596226,,,,,,,,,,,,,,,,7.4,6.4,6.3,0,2.766666667,2.716666667,NB,985,27687,11250,,,,33,37,,,,,,11.61928565,,0.299435660,19,18.5,80,85,0.5,0.7,0.6,0.5,0.8,0.65,4.8,0.1,4.8,0.1,2.45
8/28/10,2010,20108,8,5,,201085,0.03,NE,86,83,84,2.618,7040,142.680916,,,,,,,,,,,,,,,,7.2,6.5,6,0,2.518181818,2.883333333,NB,1080,27396,11250,,,,29,31,,,,,,11.57185201,,0.297851345,19,18.5,80,85,0.6,1.3,0.95,0.7,1.4,1.05,2.4,0.1,2.4,0.1,1.25
8/29/10,2010,20108,8,5,,201085,0.26,SE,87,84,85,2.76,7200,138.5217391,,,,,,,,,,,,,,,,7.3,6.6,6.2,0,2.516666667,2.766666667,NB                                        ,1088,27231,11250,,,,31,32,,,,,,11.66592501,,0.298907555,19,18.5,80,85,0.5,1,0.75,0.6,1,0.8,7.2,0.1,6.3,0.1,3.425
8/30/10,2010,20108,8,6,,201086,0.01,SE,90,86,85,2.758,6400,123.1304348,,,,,,,,,,,,,,,,7.5,6.4,5.9,0,2.9,2.2,JR                                        ,1081,24391,11250,,,,32,31,,,,,,11.80326504,,0.252830374,19,18.5,102.5,106.5,0.3,0.9,0.6,0.3,1.1,0.7,4.3,0.2,4.3,0.3,2.275
8/31/10,2010,20108,8,6,,201086,0.32,SE,87,86,86,2.9,7040,128.9048276,250,56,3.7,89.5,5957.0118,200,109,2,48.4,4788.828,26,0.47,11.4,617.46858,17,7.4,6.4,7,0,2.933333333,2.383333333,JR                                       ,1046,25053,11250,2760,2950,7400,27,30,99.76050111,0.698,0.689,,,12.07339309,,0.280730886,19,18.5,82,84,0.4,1.1,0.75,0.3,1.1,0.7,6,0.1,5.4,0.1,2.9
9/1/10,2010,20109,9,1,,201091,0.56,SW,89,84,85,3.211,6880,113.8093458,,,,,,,,,,,,,,,,7.5,6.4,6,0,2.591666667,2.833333333,"JF / WASTE 25,000 GPD       ",1109,24682,11250,,,,28,30,,,,,,12.22456512,,0.284217204,19,18.5,80,85,0.5,0.9,0.7,0.5,0.9,0.7,5.4,0.1,4.8,0.1,2.6
9/2/10,2010,20109,9,1,,201091,0.18,SW,89,84,85,3.249,7360,120.2510769,96,58,3.7,100.3,2501.7915,148,,2,54.2,3957.33,20,1.5,40.7,501.4425,5,7.6,6.4,5.8,0,2.175,2.508333333,JF,1062,23976,11250,2730,3150,9380,27,29,95.48229548,,,,,11.53028359,,0.224335941,19,18.5,80,85,0.9,1,0.95,1.1,1,1.05,3.6,0..1,3.6,3,
9/3/10,2010,20109,9,1,,201091,0,NE,90,85,84,2.814,7360,139.080427,,,,,,,,,,,,,,,,7.4,6.5,5.9,0,2.736363636,2.509090909,GB,978,29046,11250,,,,30,30,,,,,,11.32365395,,0.226117269,19,18.5,101.5,104.5,1.7,0.7,1.2,1.8,0.9,1.35,3.6,0.2,3.6,0.2,1.9
9/4/10,2010,20109,9,1,,201091,0,SE,82,84,84,2.592,7200,147.6138996,,,,,,,,,,,,,,,,7.4,6.7,6,0,3.05,2.7,GB,999,26591,11250,,,,30,34,,,,,,11.38183422,,0.225783270,19,18.5,81.5,85,0.2,0.9,0.55,0.1,1,0.55,2.4,0.1,2.4,0.1,1.25
9/5/10,2010,20109,9,1,,201091,0,E,90,84,84,2.327,6720,153.1467811,,,,,,,,,,,,,,,,7.3,6.3,5.9,0,3.391666667,2.875,GB,1005,23883,11250,,,,33,36,,,,,,11.57473633,,0.220995952,19,18.5,101.5,104,1.2,0.7,0.95,1.2,0.8,1,4.8,0.1,4.8,0.1,2.45
9/6/10,2010,20109,9,2,,201092,0.4,SE,87,83,84,3.006,7040,124.1940199,,,,,,,,,,,,,,,,7.3,6.4,5.9,0,2.633333333,2.633333333,NB,1006,26839,11250,,,,30,34,,,,,,11.58993696,,0.223779276,19,18.5,80,85,0.1,0.8,0.45,0,0.8,0.4,7.8,1.8,7.2,1.8,4.65
9/7/10,2010,20109,9,2,,201092,0.02,SE,87,82,83,2.809,7520,142.1039146,116,54,2.8,65.6,2652.88728,158,128,2.5,58.6,3644.2047,29,3.2,75,604.63332,2,7.4,6.7,6.2,0,2.425,2.7,NB,986,21137,11250,2290,2410,6400,21,21,89.41999311,0.711,0.691,,,11.97388077,,0.214590676,19,18.5,80,85,0.4,1.1,0.75,0.5,1,0.75,12,1.8,9.6,1.8,6.3
9/8/10,2010,20109,9,2,,201092,0.07,SE,89,0,0,2.742,6560,127.129927,,,,,,,,,,,,,,,,7.4,6.6,6.1,0,3.008333333,2.125,JR,949,25046,11250,,,,22,21,,,,,,11.46258394,,0.207308336,19,18.5,83,83,0.9,1.2,1.05,0.9,1,0.95,8.4,0.9,7.2,0.9,4.35
9/9/10,2010,20109,9,2,,201092,0,S,90,86,85,2.675,6880,136.3164179,168,58,3.7,82.7,3672.30216,162,,2,44.7,3576.192,26,0.57,12.7,568.391016,11,7.5,6.4,6.8,0,2.708333333,2.35,JR,1075,26192,11250,1990,1880,6020,19,20,100.9301828,,,,,11.19739838,,0.259832178,19,18.5,81,84,0.3,1,0.65,0.2,0.8,0.5,7.2,0.3,7.2,0.3,3.75
9/10/10,2010,20109,9,2,,201092,0,SE,93,85,85,2.615,6880,139.4381679,,,,,,,,,,,,,,,,7.5,6.4,5.8,0,2.658333333,2.808333333,JF,971,26815,11250,,,,20,22,,,,,,11.4552897,,0.257229748,19,18.5,80,85,0.4,1,0.7,0.3,1,0.65,5.8,0.1,6.4,0.1,3.1
9/11/10,2010,20109,9,2,,201092,0,NE,93,85,86,2.601,6880,140.5107692,,,,,,,,,,,,,,,,7.5,6.5,6.1,0,2.55,2.783333333,JF,1146,32046,11250,,,,22,21,,,,,,11.30462454,,0.257366718,19,18.5,80,85,0.8,1,0.9,0.9,1.1,1,4.2,0.1,4.2,0.1,2.15
9/12/10,2010,20109,9,2,,201092,0.18,SW,93,86,86,2.671,7040,140.0089888,,,,,,,,,,,,,,,,7.5,6.4,5.8,0,2.45,2.641666667,JF                                   ,1019,24869,11250,,,,24,23,,,,,,11.39172639,,0.262023699,19,18.5,80,85,0.9,0.9,0.9,1,0.9,0.95,3.6,0.1,4.2,0.1,2
9/13/10,2010,20109,9,3,,201093,0,SE,89,85,86,2.578,7520,154.772093,,,,,,,,,,,,,,,,7.4,6.8,6.3,0,2.658333333,2.491666667,GB                                      ,988,26940,11250,,,,20,20,,,,,,11.22758789,,0.256133987,19,18.5,121.5,127.5,0.8,0.6,0.7,1,0.6,0.8,3.6,1.8,3.6,1.6,2.65
9/14/10,2010,20109,9,3,,201093,0,NE,90,85,85,2.508,7200,152.3187251,276,62,3.7,77.5,5700.16482,274,131,2.4,50.2,5685.51144,26,1,20.9,523.335,4,7.5,6.4,6.1,0,2.254545455,2.172727273,GB                                    ,993,21774,11250,2440,2520,6680,21,22,86.68358054,0.704,0.691,,,11.79831851,,0.333272942,19,18.5,103.5,105.5,0.3,1.21,0.755,0.3,1.3,0.8,4.8,1.6,4.8,1.6,3.2
9/15/10,2010,20109,9,3,,201093,0,SE,92,85,85,2.547,6400,133.2705882,,,,,,,,,,,,,,,,7.5,6.6,6,0,2.416666667,2.616666667,NB                                     ,969,23322,11250,,,,23,25,,,,,,11.41818219,,0.331486606,19,18.5,80,85,0.4,0.7,0.55,0.3,0.8,0.55,4.8,0.2,4.8,0.2,2.5
9/16/10,2010,20109,9,3,,201093,0,SE,91,85,85,2.559,6880,142.70625,140,46,3.7,79,2910.05952,149,,2,42.7,3138.5088,24,0.59,12.6,499.812864,7,7.6,6.8,6,0,2.616666667,2.866666667,NB                                      ,1016,24621,11250,2480,2540,6580,23,24,93.61506223,,,,,11.83370127,,0.282669302,19,18.5,80,85,0.3,0.8,0.55,0.3,0.9,0.6,4.8,0.2,4.8,0.3,2.525
9/17/10,2010,20109,9,3,,201093,0,SE,90,0,0,2.556,7040,146.025,,,,,,,,,,,,,,,,7.6,6.6,6.6,0,3.05,2.275,JR,1109,29869,11250,,,,24,26,,,,,,12.21706484,,0.281731758,19,18.5,80.5,84.5,0.2,0.8,0.5,0.2,0.9,0.55,4.2,0.2,4.8,0.1,2.325
9/18/10,2010,20109,9,3,,201093,0,E,92,86,85,2.46,6880,148.5073171,,,,,,,,,,,,,,,,7.5,6.5,5.6,0,2.827272727,2.190909091,JR,1128,26300,11250,,,,22,23,,,,,,12.250444,,0.279544157,19,18.5,80,82,0.5,0.9,0.7,0.4,0.9,0.65,4.2,0.1,4.2,0.1,2.15
9/19/10,2010,20109,9,3,,201093,0,S,90,86,85,2.355,7360,165.6,,,,,,,,,,,,,,,,7.6,6.3,6,0,2.675,2,JR                                     ,1014,23359,11250,,,,26,28,,,,,,12.75931094,,0.274700184,19,18.5,120,120,0.7,1.2,0.95,0.8,1.3,1.05,5,0.2,4.8,0.3,2.575
9/20/10,2010,20109,9,4,,201094,0,SE,92,85,85,2.647,6560,131.4475472,,,,,,,,,,,,,,,,7.5,6.4,6.2,0,2.916666667,3.008333333,JF                                     ,1001,24429,11250,,,,23,21,,,,,,12.78647662,,0.275793984,19,18.5,80,85,0.3,0.1,0.2,0.3,0.7,0.5,6,2.4,4.8,0.1,3.325
9/21/10,2010,20109,9,4,,201094,0.04,SE,92,85,84,2.658,6720,134.1473684,160,66,2.7,59.9,3489.60612,230,148,2.4,53.2,5049.16944,24,3.8,84.3,448.12488,16,7.6,6.6,6.2,0,2.816666667,3.041666667,JF                                     ,991,25069,11250,2650,2670,6580,24,28,97.7174758,0.744,0.756,,,13.27807353,,0.240529820,19,18.5,80,85,0.1,0.1,0.1,0.4,0.6,0.5,4.8,9.6,4.8,3,5.55
9/22/10,2010,20109,9,4,,201094,0.02,E,90,85,85,2.677,6720,133.1462687,,,,,,,,,,,,,,,,7.5,6.8,6.3,0,2.825,2.908333333,GB                                      ,998,23614,11250,,,,23,25,,,,,,13.43465735,,0.225326444,19,18.5,80,126.5,0.1,0,0.05,0.2,0,0.1,4.8,10.8,6,2.4,6
9/23/10,2010,20109,9,4,,201094,0.03,SE,90,84,84,2.676,6720,133.1462687,176,72,3.7,82.7,3851.11176,169,,2.4,53.6,3723.70992,22,2.1,46.9,444.78888,5,7.6,6.7,5.9,0,3.15,3.016666667,"GB / Waste 20,000 GPD        ",1026,19948,11250,2890,2530,7780,21,29,93.6444329,,,,,13.07969007,,0.229910615,19,18.5,97.5,125.5,0.1,0.6,0.35,0.3,0.6,0.45,7.2,0.1,7.2,0.1,3.65
9/24/10,2010,20109,9,4,,201094,0,SE,91,85,85,2.553,6880,143.2658824,,,,,,,,,,,,,,,,7.4,6.8,6.1,0,2.683333333,2.508333333,NB,992,20060,11250,,,,25,28,,,,,,13.34039374,,0.229783240,19,18.5,80,85,0.4,0.8,0.6,0.4,0.9,0.65,7.2,0.1,7.2,0.1,3.65
9/25/10,2010,20109,9,4,,201094,0,SE,85,84,84,2.499,6560,139.3344,,,,,,,,,,,,,,,,7.4,6.7,5.8,0,2.7,3.041666667,NB,1114,18797,11250,,,,24,24,,,,,,14.11668131,,0.230292737,19,18.5,80,85,0.3,0.8,0.55,0.3,0.8,0.55,2.4,0.1,4.8,0.1,1.85
9/26/10,2010,20109,9,4,,201094,0,SE,81,84,85,2.493,7680,163.7783133,,,,,,,,,,,,,,,,7.5,6.5,5.9,0,2.583333333,2.883333333,NB                                     ,963,27635,11250,,,,23,23,,,,,,14.01758382,,0.231948603,19,18.5,80,85,0.3,0.5,0.4,0.3,0.5,0.4,1.2,1.2,1.2,1.2,1.2
9/27/10,2010,20109,9,5,,201095,0,NE,74,83,82,2.539,6720,140.4850394,,,,,,,,,,,,,,,,7.6,6.6,5.6,0,2.45,2.408333333,JR                                        ,984,20129,11250,,,,23,23,,,,,,14.25128159,,0.230547486,19,18.5,120,125,0.5,1.1,0.8,0.4,1.1,0.75,2.4,0.1,3.6,0.1,1.55
9/28/10,2010,20109,9,5,,201095,0,E,79,82,81,2.463,6400,138.1463415,144,62,3.7,75.9,2878.45092,166,136,2.2,45.1,3360.58632,24,0.48,9.8,482.545728,11,7.6,6.5,5.8,0,2.825,2.433333333,JR                                        ,763,22263,11250,2640,2490,8140,22,21,83.83534137,0.69,0.694,,,13.59721268,,0.194876100,19,18.5,80,82,0.5,0.8,0.65,0.4,0.6,0.5,7.2,0.2,6,0.3,3.425
9/29/10,2010,20109,9,5,,201095,0,NE,84,83,83,2.55,6720,139.9341176,,,,,,,,,,,,,,,,7.7,6.5,6.3,0,2.85,3.016666667,JF                                         ,791,19755,11250,,,,20,21,,,,,,13.12928475,,0.209675721,19,18.5,80,85,0.5,1,0.75,0.4,1,0.7,6,0.1,5.4,0.1,2.9
9/30/10,2010,20109,9,5,,201095,0,NE,84,83,83,2.758,6880,132.3652174,184,62,3.7,85.2,4150.21752,167,,2.6,59.8,3784.22496,31,0.64,14.7,698.838624,2,7.6,6.5,6.4,0,2.775,3.025,JF                                       ok RD JR.,736,19122,11250,2350,2250,7480,20,22,91.44208038,,,,,13.13497261,,0.227006339,19,18.5,80,85,0.4,0.5,0.45,0.5,0.5,0.5,6,0.5,4.8,0.3,2.9
10/1/10,2010,201010,10,1,,2010101,0,NE,88,80,81,2.579,7520,154.772093,,,,,,,,,,,,,,,,7.6,6.7,6,0,3.066666667,3.016666667,"GB / Waste 20,000 GPD        ",713,14004,11250,,,,21,20,,,,,,13.08014825,,0.227387862,19,18.5,80,83.5,0.2,0.7,0.45,0.3,0.7,0.5,4.8,0.4,4.8,0.4,2.6
10/2/10,2010,201010,10,1,,2010101,0,NE,84,83,83,2.47,7200,154.7854251,,,,,,,,,,,,,,,,7.5,6.5,6.3,0,2.445454545,2.509090909,GB,753,25923,11250,,,,19,20,,,,,,12.65033121,,0.227006339,19,18.5,101.5,103.5,0.6,0.4,0.5,0.8,0.3,0.55,4.8,0.8,4.8,0.4,2.7
10/3/10,2010,201010,10,1,,2010101,0,NE,74,81,81,2.5,7200,152.928,,,,,,,,,,,,,,,,7.5,6.6,6.1,0,2.9,2.658333333,GB                                    ,827,19911,11250,,,,18,20,,,,,,12.57132995,,0.227133513,19,18.5,100,105,0.5,0.4,0.45,0.4,0.3,0.35,4.8,2.2,4.83,1.3,3.2825
10/4/10,2010,201010,10,2,,2010102,0,NE,68,78,76,2.58,5280,108.6697674,,,,,,,,,,,,,,,,7.6,6.5,5.8,0,2.991666667,2.916666667,JF                                     ,752,19877,11250,,,,18,18,,,,,,13.13964188,,0.227642211,19,18.5,100,105,0.9,0.4,0.65,0.9,0,0.45,7.2,1.2,7.2,1.2,4.2
10/5/10,2010,201010,10,2,,2010102,0,NE,72,76,74,2.473,6560,141.0267206,158,64,3.7,76.2,3178.54914,205,131,2.9,59.7,4163.21958,28,1.6,33,543.83472,6,7.6,6.6,5.8,0,3.241666667,3.175,JF                                    ,740,20308,11250,2180,2270,7300,19,19,85.42820192,0.718,0.686,,,13.02257203,,0.273563604,19,18.5,80,85,0.5,1.1,0.8,0.4,1,0.7,4.8,0.7,4.8,0.9,2.8
10/6/10,2010,201010,10,2,,2010102,0,NE,76,73,74,2.525,6720,141.6,,,,,,,,,,,,,,,,7.6,6.6,6.7,0,2.833333333,2.408333333,JR,715,19972,11250,,,,19,20,,,,,,13.03559699,,0.269214984,19,18.5,100,103.5,1.1,0.8,0.95,1.1,0.6,0.85,4.8,0.1,6,0.1,2.75
10/7/10,2010,201010,10,2,,2010102,0,NE,80,73,74,2.46,6240,134.6926829,190,66,4,82.1,3816.0504,194,,2,41,3939.1488,31,0.39,8,628.007004,3,7.6,6.6,6.2,0,2.733333333,2.3,JR                                      ,705,22018,11250,2360,2380,6840,17,17,71.73123487,,,,,13.36091172,,0.279584833,19,18.5,80,84,0.2,1.1,0.65,0.2,0.8,0.5,2.4,2.4,2.4,3.6,2.7
10/8/10,2010,201010,10,2,,2010102,0,E,87,75,74,2.51,6880,145.549004,,,,,,,,,,,,,,,,7.6,6.8,5.5,0,2.85,2.7,JF / Stop Lime to Dig. #2,750,17636,11250,,,,18,19,,,,,,13.71567947,,0.278471583,19,18.5,100,105,0.4,0.5,0.45,0.6,0.6,0.6,2.4,0.1,3.6,0.1,1.55
10/9/10,2010,201010,10,2,,2010102,0,SW,86,75,76,2.567,6880,142.1509728,,,,,,,,,,,,,,,,7.6,6.7,6.4,0,2.145454545,2.308333333,JF,737,19796,11250,,,,18,18,,,,,,13.26569375,,0.280061940,19,18.5,100,103.5,1.5,0.6,1.05,1.4,0.5,0.95,3.6,0.1,3.6,0.1,1.85
10/10/10,2010,201010,10,2,,2010102,0,NE,88,75,74,2.483,6880,147.3096774,,,,,,,,,,,,,,,,7.5,6.7,5.8,0,2.8,2.941666667,JF                                         ,734,22830,11250,,,,18,18,,,,,,13.50205477,,0.279743869,19,18.5,80,85,0.3,0.4,0.35,0.3,0.4,0.35,4.2,0.1,3.6,0.1,2
10/11/10,2010,201010,10,3,,2010103,1,SW,80,75,75,3.669,6560,94.91444142,,,,,,,,,,,,,,,,7.5,6.9,5.6,0,2.691666667,2.391666667,GB                                         ,1207,19881,11250,,,,18,19,,,,,,13.4549144,,0.297078765,19,18.5,120,124,0.8,0.3,0.55,0.6,0.2,0.4,3.6,11.4,3.6,11.4,7.5
10/12/10,2010,201010,10,3,,2010103,0.65,SW,83,78,79,5.988,8640,76.59165275,130,56,27,1348.8,5145.5298,121,64,13.9,694.4,5350.35186,15,4.6,229.8,519.54864,17,7.5,6.7,5.9,0,2,2.109090909,GB                                       ,2551,18111,11250,2040,2080,3760,12,14,63.06561086,0.739,0.732,,,12.84635437,,0.289112693,19,18.5,82.5,86,0.9,1.4,1.15,0.7,1.1,0.9,4.8,0.6,4.8,0.6,2.7
10/13/10,2010,201010,10,3,,2010103,0,NE,78,77,75,2.478,6400,137.0322581,,,,,,,,,,,,,,,,7.6,6.5,5.7,0,3.033333333,2.333333333,JF                                         ,774,15316,11250,,,,15,15,,,,,,13.21283703,,0.275447209,19,18.5,100,105,0.6,0.5,0.55,0.7,0.6,0.65,6,0.1,6,0.1,3.05
10/14/10,2010,201010,10,3,,2010103,0,NE,76,77,75,2.474,7040,151.345749,156,64,5.8,119.5,3094.08996,143,,2.5,51.5,2894.2719,26,0.98,20.2,515.406996,24,7.5,6.5,5.4,0,2.408333333,2.308333333,JF,773,16086,11250,2470,2460,7900,16,16,64.90898917,,,,,13.37265072,,0.226106386,19,18.5,100,105,0.6,0.7,0.65,0.6,0.7,0.65,2.4,0.1,2.4,0.1,1.25
10/15/10,2010,201010,10,3,,2010103,0,NE,76,76,74,2.311,6720,154.4727273,,,,,,,,,,,,,,,,7.5,6.5,6.1,0,2.733333333,2.491666667,JR,737,29117,11250,,,,15,15,,,,,,12.27471314,,0.224066635,19,18.5,121.5,122.5,0.1,1,0.55,0.1,0.8,0.45,6,0.2,6,0.3,3.125
10/16/10,2010,201010,10,3,,2010103,0,NE,80,76,75,2.2,6560,158.3345455,,,,,,,,,,,,,,,,7.5,6.7,5.9,0,2.31,1.99,JR,873,11779,11250,,,,13,14,,,,,,12.64861266,,0.220293096,19,18.5,99.5,105,0.8,0.6,0.7,0.6,0.2,0.4,6.6,0.1,6.6,0.1,3.35
10/17/10,2010,201010,10,3,,2010103,0,S,80,77,75,2.265,6880,161.6495575,,,,,,,,,,,,,,,,7.6,6.5,5.3,0,2.533333333,2.258333333,JR                                     ,702,24093,11250,,,,15,17,,,,,,12.45550169,,0.218049370,19,18.5,120,124,1.2,0.4,0.8,1,0.3,0.65,5.4,0.2,6,0.2,2.95
10/18/10,2010,201010,10,4,,2010104,0,SE,80,77,77,2.57,6240,128.9276265,,,,,,,,,,,,,,,,7.7,6.4,6.3,0,2.858333333,2.946666667,JF                                     ,716,19945,11250,,,,18,18,,,,,,12.60336227,,0.206830740,19,18.5,80,85,0.1,0.3,0.2,0.1,0.2,0.15,6,0.1,6.6,0.1,3.2
10/19/10,2010,201010,10,4,,2010104,0,SE,81,76,76,2.552,6880,143.2658824,106,66,5.8,123.3,2130.9534,182,141,3.7,78.7,3791.9061,25,4.5,95.7,435.9735,790,7.7,6.6,6.2,0,2.5,2.683333333,"JF / Raised OD Eff. Gates 1/2"" ",732,11545,11250,2220,2160,6940,15,16,70.82082082,0.741,0.733,,,13.44236249,,0.205526372,19.5,19,80,85,0.1,0.4,0.25,0,0.4,0.2,6,0.1,4.8,0.1,2.75
10/20/10,2010,201010,10,4,,2010104,0.01,SW,82,76,76,2.598,7200,147.0461538,,,,,,,,,,,,,,,46,7.6,6.9,6.4,0,2.6,2.558333333,GB                                    ,706,9551,11250,,,,17,17,,,,,,14.79738444,,,19.5,19,101.5,105,0.3,0.6,0.45,0.4,0.5,0.45,4.8,2.8,4.8,0.6,3.25
10/21/10,2010,201010,10,4,,2010104,0,S,76,78,78,2.549,7200,149.9294118,160,72,3.8,80.8,3321.9054,180,,3.7,78.7,3749.3721,27,1.9,40.4,533.8017,35,7.6,6.7,6.5,0,2.85,2.733333333,GB,725,0,11250,2070,2090,6720,15,15,72.11705152,,,,,16.53169262,,,19.5,19,84,85,0.1,0.3,0.2,0.1,0.3,0.2,12,1.2,9.6,0.6,5.85
10/22/10,2010,201010,10,4,,2010104,0,SE,83,78,78,2.495,6560,139.3344,,,,,,,,,,,,,,,,7.5,6.8,5.7,0,2.708333333,2.833333333,NB,704,19465,11250,,,,15,16,,,,,,16.16534927,,,19.5,19,80,85,0.3,0.5,0.4,0.4,0.6,0.5,9.6,0.7,7.2,0.7,4.55
10/23/10,2010,201010,10,4,,2010104,0,SE,80,75,75,2.577,6880,141.6,,,,,,,,,,,,,,,,7.4,7,5.7,0,2.516666667,2.454545455,NB,836,20372,11250,,,,15,15,,,,,,17.22371275,,,19.5,19,102.5,105.5,0.5,0.5,0.5,0.6,0.5,0.55,4.8,1.8,3.6,1.8,3
10/24/10,2010,201010,10,4,,2010104,0,S,85,77,76,2.532,7200,151.1146245,,,,,,,,,,,,,,,,7.5,6.9,6.7,0,2.891666667,2.641666667,NB                                     ,722,21985,11250,,,,15,15,,,,,,15.94967357,,,19.5,19,82.5,85.5,0.2,0.5,0.35,0.2,0.5,0.35,9.6,1.8,9.6,1.8,5.7
10/25/10,2010,201010,10,5,,2010105,0,SW,82,76,76,2.664,6400,127.7593985,,,,,,,,,,,,,,,,7.4,6.8,6.3,0,2.8,2.583333333,JR                                    ,742,20229,11250,,,,15,15,,,,,,16.36519797,,,19.5,19,100,103.5,0.3,0.4,0.35,0.3,0.5,0.4,4.8,6.8,3.6,6.8,5.5
10/26/10,2010,201010,10,5,,2010105,0.18,SW,84,77,78,2.868,6880,127.2919861,172,98,6.5,155.6,3961.3749,162,119,2.8,67,3810.57936,27,1,23.9,622.3308,17,7.4,6.5,6.7,0,2.7,2.541666667,JR                                       ,762,14177,11250,1930,2060,5940,14,15,72.67719704,0.733,0.741,,,17.11830224,,,19.5,19,81,84,0.2,0.3,0.25,0.2,0.4,0.3,7.2,0.9,6.6,1,3.925
10/27/10,2010,201010,10,5,,2010105,0.3,SW,87,76,76,3.414,6720,104.6428152,,,,,,,,,,,,,,,,7.5,6.7,6.3,0,2.591666667,2.791666667,"JF / Waste 10,000 GPD          ",724,10158,11250,,,,16,16,,,,,,17.34788533,,,19.5,19,80,85,0.3,0.7,0.5,0.3,0.6,0.45,6,0.7,6,0.5,3.3
10/28/10,2010,201010,10,5,,2010105,0.17,NE,75,76,76,2.749,7200,139.0254545,168,70,2.3,52.8,3800.3295,200,,2.9,66.5,4520.4885,30,0.28,6.4,681.6282,72,7.5,6.7,6.1,0,2.533333333,2.753333333,JF,758,10277,11250,2020,2040,8060,15,15,73.89341875,,,,,16.32493978,,,19.5,19,80,85,0.6,1,0.8,0.7,1.1,0.9,4.2,0.2,6,0.1,2.625
10/29/10,2010,201010,10,5,,2010105,0,NE,68,75,75,2.472,7200,154.7854251,,,,,,,,,,,,,,,,7.5,6.6,6.3,0,2.836363636,2.681818182,GB,754,16679,11250,,,,16,15,,,,,,14.07914246,,,19.5,19,84,86,0.2,1.3,0.75,0.6,1.3,0.95,4.2,0.2,4.2,0.1,2.175
10/30/10,2010,201010,10,5,,2010105,0,SW,72,75,75,2.334,7200,164.0858369,,,,,,,,,,,,,,,,7.4,6.4,6,0,2.941666667,2.736363636,GB,770,9219,11250,,,,16,17,,,,,,15.14562376,,,19.5,19,101.5,107,0.8,0.9,0.85,0.8,1,0.9,4.8,0.2,4.8,0.2,2.5
10/31/10,2010,201010,10,5,,2010105,0,SE,80,80,79,2.234,6880,163.8242152,,,,,,,,,,,,,,,,7.5,6.5,6,0,3.25,3,GB                                         ok RD JR.,614,0,11250,,,,16,17,,,,,,17.83235372,,,19.5,19,84,86.5,0.4,0.7,0.55,0.4,0.7,0.55,4.8,1.4,4.8,0.6,2.9
11/1/10,2010,201011,11,1,,2010111,1.78,SW,75,77,77,4.639,6240,71.41034483,,,,,,,,,,,,,,,,7.4,6.4,6.4,0,2.425,2.408333333,"JF / Waste 10,000 GPD          ",1503,11168,11250,,,,18,18,,,,,,19.42013019,,0.324780550,19.5,19,80,85,0.5,0.4,0.45,0.5,0.3,0.4,7.2,0,6.6,0,3.45
11/2/10,2010,201011,11,1,,2010111,1.1,NE,67,77,77,6.727,7200,56.80832095,176,78,16.7,937.3,8941.22226,147,64,9.1,510.8,7740.07878,13,0.36,20.2,709.460448,7,7.2,6.8,6.2,0,2.041666667,2.258333333,JF                                      ,3151,7468,11250,1820,2060,14980,14,14,72.44212099,0.715,0.716,,,14.34892562,,0.385746649,19.5,19,80,85,0.4,1.1,0.75,0.3,1.1,0.7,7.2,0.1,6,0.1,3.35
